id,title,release_date,budget,revenue,vote_average,vote_count,popularity,genres,keywords
848886,Hellbender,2021-09-28,0,67474,5.589,96,7.851,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1262, 5774, 10445, 40931, 156091, 209568, 240315, 283297, 291101, 295809]"
850833,Here Out West,2022-02-03,0,0,4.7,3,1.745,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
864873,Hypnotic,2021-10-27,0,0,6.056,563,23.8,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
662399,Italian Studies,2022-01-14,0,0,5.3,16,3.036,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 1453, 11469, 10937, 11322, 13028, 15261]"
854188,The Kindred,2021-12-28,0,0,6.312,101,12.337,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
855299,Learn to Swim,2021-09-26,0,0,6.0,3,0.702,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",[]
429473,Lou,2022-09-23,0,0,6.567,595,30.833,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2041, 2217, 5774, 14527, 167104, 170865]"
869626,Marcel the Shell with Shoes On,2022-06-24,0,6900000,7.699,433,41.958,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[11800, 10121, 18035, 194258, 197349, 208349, 254730, 268132]"
1013602,Mister Organ,2022-11-10,0,0,6.444,9,1.378,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
939335,Muzzle,2023-09-29,0,7807,6.6,145,167.075,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6149, 12670, 167377, 223685]"
34379,No Man's Land,1987-10-23,8000000,2877571,5.994,90,18.232,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[915, 155716]"
615457,Nobody,2021-03-18,17000000,61779301,7.994,6467,67.253,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[782, 848, 1599, 8045, 3271, 9727, 14903, 18035, 179431]"
738646,Operation Christmas Drop,2020-11-05,0,0,6.438,516,16.378,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[3366, 4409, 193048, 207317, 230995]"
807597,P!nk: All I Know So Far,2021-05-21,0,0,7.7,43,4.837,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[3490, 220546]"
693158,Proximity,2020-05-15,0,0,6.296,225,37.363,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1432, 9739, 14760, 181620, 196564, 271668, 271669]"
680058,The Rescue,2021-10-08,0,946634,7.9,186,13.796,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10084, 1964, 2385, 2618, 3434, 3528, 10172, 214517]"
852917,A Savannah Haunting,2022-10-28,0,0,6.154,13,3.591,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
653643,Scare Me,2020-01-24,0,0,5.995,96,9.57,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2150, 3330, 3623, 13028, 14755, 14964, 47020, 255994]"
634429,Shin Ultraman,2022-05-13,5900000,33800000,7.131,111,42.86,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9715, 11100, 9951, 14909, 161184, 161791, 266698, 281450, 291531, 314605, 317204]"
725273,Solitary,2020-08-31,0,0,5.2,103,23.341,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[1612]
891933,Sometimes I Think About Dying,2024-01-10,0,0,5.2,9,11.411,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9957, 41329, 161043, 187056, 188841, 268132, 268806, 280263, 315153]"
741612,The Stylist,2020-09-26,0,0,5.127,79,9.16,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
663898,Stump the Guesser,2020-02-25,0,0,6.8,10,5.122,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",[263548]
956920,There's Something in the Barn,2023-11-02,0,662030,6.563,104,79.873,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[603, 65, 10123, 10235, 161196, 207317, 224636, 263706, 287611, 321905]"
695762,Transhood,2020-05-28,0,0,5.3,11,2.076,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10683, 9825, 34214, 158718, 163037, 210039, 225223, 229325, 234700, 266959]"
1002307,Untold: Operation Flagrant Foul,2022-08-30,0,0,7.1,33,7.199,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[395, 1812, 6496, 159290, 167882, 169055, 173602, 177216, 191975, 209849, 232349, 281050]"
529485,The Way Back,2020-03-05,23000000,14590514,6.634,1048,15.945,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6223, 7464, 33476, 176746, 213225, 234956]"
921360,Wire Room,2022-09-02,0,0,6.5,139,30.444,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
68878,The Zombie Diaries 2,2011-06-24,1500000,0,4.8,55,13.343,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4409, 9744, 12377, 14675, 163053, 186565, 220268]"
403580,Xuan Zang,2016-04-29,0,0,6.667,15,6.136,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[188, 345, 5511]"
465026,"You, Me and Him",2018-02-01,0,0,5.743,35,7.059,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[392, 10226, 33494, 264386]"
289222,The Zookeeper's Wife,2017-03-24,20000000,26200000,7.357,1438,34.243,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[2652, 1739, 1956, 5565, 12971]"
191489,Bill Burr: You People Are All The Same,2012-08-16,0,0,7.524,127,5.284,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[9716]
872542,Agent Game,2022-04-08,0,0,4.9,69,15.154,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5340, 9826, 10085, 10410, 163049, 226499]"
723256,American Thief,2020-07-11,0,0,8.5,4,1.344,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 796, 2157, 6085, 2946, 8764, 12361, 168346]"
913290,Barbarian,2022-09-08,4500000,45400000,6.9,1894,34.858,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1299, 739, 2340, 9856, 9866, 10714, 179431, 230225, 235261, 254601, 275311, 282044]"
855156,Binti,2021-07-22,0,0,6.0,3,1.132,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
763568,Arlo the Alligator Boy,2021-04-16,0,0,6.9,44,12.715,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[4344, 34029, 183528, 267167]"
643532,The Card Counter,2021-09-03,0,5040860,6.164,864,23.764,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[585, 395, 5939, 9358, 9856, 9748, 9826, 13006, 14852, 155841, 162380, 173719]"
766931,Born a Champion,2021-01-22,0,0,7.03,99,19.271,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 1721, 9917, 162258, 270497]"
983286,Cult Hero,2022-07-30,0,0,6.0,1,0.6,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4720, 6158, 232505]"
706510,Desperados,2020-07-01,0,0,6.056,462,15.954,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
793002,Dreamcatcher,2021-03-05,0,0,5.8,102,11.211,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
910858,The Estate,2022-11-04,0,572062,5.494,87,24.094,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6564, 10911, 18035, 156479, 208720]"
520318,Fatima,2020-08-13,0,0,7.388,161,12.429,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[161207]
591275,Fear Street: 1666,2021-07-14,0,0,7.146,1565,30.955,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[818, 10541, 40931, 177894]"
551804,Freaky,2020-11-12,5000000,15100000,6.568,1483,22.528,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 10292, 9826, 10714, 12394, 33721, 33910, 168468, 255299]"
559907,The Green Knight,2021-07-29,15000000,18888418,6.578,1685,29.2,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1442, 2527, 3966, 10982, 41406, 177128, 177129, 179430, 183559, 185343, 207317, 207372, 227686, 248988, 271888]"
800329,Groomed,2021-03-18,0,0,6.0,11,2.138,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[739, 222792, 264551]"
745376,"Hello, Goodbye, and Everything in Between",2022-07-06,0,0,6.222,221,20.643,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[818]
728773,I Am Lisa,2020-10-09,0,0,5.488,43,5.482,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[798, 625, 12564, 194430, 243856, 296449, 315058, 316362]"
1024773,It Lives Inside,2023-09-06,0,4800000,6.109,133,83.922,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[6152, 185343, 256183, 303829, 315058]"
952217,King Tweety,2022-06-13,0,0,6.9,78,19.202,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[4833, 7453, 9920, 188748, 223524]"
690369,LEGO DC: Shazam! Magic and Monsters,2020-04-28,0,0,7.3,132,19.503,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",[210090]
821969,The Legend of the Underground,2021-06-10,0,0,4.8,10,3.775,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
668627,Lazy Susan,2020-04-03,0,0,4.8,16,2.551,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
962664,Love Accidentally,2022-07-15,0,0,6.3,28,15.335,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
484664,Marlene,2020-01-22,0,0,6.5,31,3.367,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
710047,Missing in Brooks County,2021-08-20,259000,0,8.0,1,1.4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
731971,Muse: Simulation Theory,2020-08-17,0,0,7.861,61,5.328,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[6029, 2423, 11700, 268272]"
597316,My Little Pony: A New Generation,2021-09-23,0,4100000,7.744,287,42.523,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[3987, 5734, 163227]"
740925,No One Gets Out Alive,2021-09-29,0,0,5.861,587,20.174,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[2356, 818, 3358, 12390]"
872585,Oppenheimer,2023-07-19,100000000,952000000,8.115,6259,647.449,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1157, 818, 6078, 1815, 1992, 1627, 1508, 1956, 3298, 4593, 9887, 6012, 5565, 3695, 9672, 8012, 11211, 15271, 33720, 157171, 159289, 160381, 173644, 173686, 194595, 195022, 198423, 206515, 207883, 211062, 217034, 242983, 243810, 278298, 279928, 285398, 285777, 286925, 297020, 323769]"
714968,Plan A,2021-08-16,0,0,6.3,89,16.878,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
1143319,Puppy Love,2023-08-22,0,0,6.9,74,12.736,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
821390,The Retreat,2021-05-21,0,0,5.11,50,10.962,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1013, 1655, 10292, 10199, 9833, 9826, 157758, 202579, 245045, 264386]"
951491,Saw X,2023-09-27,13000000,111000000,7.4,1432,217.119,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1547, 4426, 483, 10292, 9663, 10453, 10163, 11454, 10714, 13006, 14964, 50009, 179431, 181019, 234766, 254161, 280009, 295702, 322755]"
664300,Shiva Baby,2021-04-02,250000,31014,7.202,519,15.87,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 970, 1595, 3183, 2315, 10683, 11211, 158718, 170560, 187056, 187197, 207844, 227102, 267019, 268132, 314545]"
758009,Shotgun Wedding,2022-12-28,0,4495365,6.316,1047,60.826,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4418, 4703, 6895, 13027, 18233, 159201, 164657, 165547, 184439, 214827, 224876, 233097, 237463, 270086, 307671, 307754, 309422, 310390, 315055, 320734]"
733156,Sightless,2020-09-29,0,0,6.87,355,17.444,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8608, 213833]"
638741,Some Kind of Heaven,2021-02-19,0,0,7.3,21,2.608,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196, 163512]"
776561,Strawberry Mansion,2021-07-22,0,0,6.5,38,4.842,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",[]
518800,There's No Such Thing as Vampires,2020-08-28,0,0,5.0,1,2.108,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3133, 9844, 154777, 241883, 243709]"
593959,Pororo: Treasure Island Adventure,2019-04-25,0,0,8.0,4,8.55,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",[]
857497,Untold: Malice at the Palace,2021-08-10,0,0,7.1,89,9.952,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 6496, 33722, 169055, 174244, 201110, 283715]"
871500,We All Die Alone,2021-09-12,0,0,5.5,2,1.4,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3149, 10123, 10391, 241031, 280227]"
652004,The Wolf of Snow Hollow,2020-10-23,2000000,239828,6.159,361,19.195,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1415, 5303, 5340, 10123, 4550, 9826, 10714, 11727]"
303867,World of Tomorrow,2015-01-22,0,0,7.8,292,6.144,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2964, 4563, 4978, 2398, 4379, 9887, 6015, 11628, 14544, 14893, 34079, 161219, 208349, 209212]"
49538,X-Men: First Class,2011-06-01,160000000,353624124,7.3,12161,2.901,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[591, 677, 9715, 1852, 1960, 9717, 10761, 12995, 181558, 208731, 208992]"
73500,You May Not Kiss the Bride,2011-04-03,0,0,5.7,176,15.747,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[520, 720, 733, 1003, 1930, 2692, 3487, 2676, 3014, 5167, 6844, 6611, 11003, 13027, 18354, 155647, 156317, 157524, 167352, 187270, 190799, 222311, 227812, 240237, 266032, 307670, 310388, 310390, 310391]"
806804,Aileen Wuornos: American Boogeywoman,2021-09-20,0,0,5.3,59,12.209,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196, 9672, 9826, 10714, 13112, 227428]"
568467,Ammonite,2020-11-13,0,1396905,7.044,515,21.759,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4477, 5565, 9833, 15060, 158718, 186188, 207928, 226974, 264386]"
674324,The Banshees of Inisherin,2022-10-20,20000000,49300000,7.458,2333,33.53,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6054, 2041, 4144, 10123, 4730, 14765, 14985, 15111, 41368, 157791, 165518, 207876, 240485, 285576]"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,75000000,205372791,6.948,9822,69.285,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6149, 3430, 3713, 9537, 6259, 9715, 2334, 5606, 9717, 11687, 10085, 7002, 11578, 10291, 10950, 11322, 13014, 15009, 15090, 15167, 15285, 18136, 18320, 18354, 18508, 18514, 33421, 155546, 164593, 167352, 187056, 188955, 193551, 199072, 222287, 229266, 235545, 240275, 251513, 252203, 253859, 257681, 258270, 266013, 267333, 287416]"
1151649,The Appleton Ladies' Potato Race,2023-07-27,0,0,5.7,3,3.867,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
1076364,Carl's Date,2023-06-15,0,0,7.539,347,162.654,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[248, 9673, 15162, 263548]"
459151,The Boss Baby: Family Business,2021-07-01,82000000,146745280,7.411,2382,123.97,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[1009, 5306, 9663, 18027, 18035]"
630392,The Cursed,2021-07-28,0,4588389,6.768,228,24.728,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[394, 2504, 10292, 9856, 12564, 13031, 14765, 162716, 211635, 274542]"
499932,The Devil All the Time,2020-09-11,0,0,7.215,3108,27.058,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1415, 236, 798, 818, 1543, 1419, 2494, 8232, 9826, 10714, 13094, 14765, 33505, 41410, 160224, 172504, 312898]"
887321,Dreamin' Wild,2023-08-04,0,296276,6.3,3,5.353,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",[]
502425,Escape from Pretoria,2020-03-06,0,2431995,7.252,1178,24.738,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[818, 1228, 2339, 4106, 4737, 9672, 12425, 191047, 257456, 264391, 264940]"
602211,Fatman,2020-10-19,20000000,1651413,5.536,764,26.177,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[2708, 65, 1991, 10123, 34154, 177201, 207317]"
778645,Friends and Strangers,2022-02-25,0,0,5.4,10,1.665,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
887357,Green Lantern: Beware My Power,2022-05-19,0,0,6.9,178,19.956,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[9715, 10158, 14946, 15252, 33637, 34258, 155030, 325925]"
213281,Hellfire,1995-01-23,2000000,0,7.571,7,1.748,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[9826, 156580]"
852448,I Came By,2022-08-19,0,0,6.281,604,20.385,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[934, 2815, 41158, 41409, 190941]"
937765,I’ll Be Watching,2023-05-02,0,0,5.2,6,9.979,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
795843,I'm Fine (Thanks for Asking),2023-03-03,0,0,5.4,5,3.961,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
844143,Jagged,2021-09-14,0,0,7.111,18,3.217,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[10229, 246377]"
921643,A Jazzman's Blues,2022-09-16,0,0,7.5,116,10.937,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[3691, 207883, 296858]"
777950,King Knight,2022-02-17,0,0,5.2,14,4.257,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
853178,The Leech,2022-06-23,0,0,4.8,9,2.138,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3725, 6444, 9826, 10093, 14809, 14964, 40879, 207317, 207769, 215645]"
758336,Love Again,2023-05-04,9000000,10000000,6.634,247,35.757,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 15022, 179431]"
678287,Marmaduke,2022-04-28,0,1379888,5.083,72,26.919,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[271, 2551, 10159, 15162, 18165, 158222, 166926]"
723419,Mr. Harrigan's Phone,2022-10-05,0,0,6.456,726,27.245,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1415, 3431, 10683, 9872, 156866, 206328]"
1001811,My Big Fat Greek Wedding 3,2023-09-07,0,34900000,6.4,92,34.523,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13027, 240264, 240367]"
370172,No Time to Die,2021-09-29,250000000,774153007,7.392,5736,97.951,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 3446, 351, 470, 14555, 18035, 156095, 159947, 206959, 219965]"
912916,The Other Zoey,2023-10-19,0,168000,7.2,229,56.714,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3522, 10325, 9799, 9840, 179431, 321486, 322268]"
706860,Out,2020-05-22,0,0,7.394,174,6.953,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[1862, 2343, 11524, 15162, 158718, 159947, 258533, 263548]"
553010,Out There Halloween Mega Tape,2022-07-25,0,0,8.7,3,0.6,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3335, 9663, 163053, 274277]"
862968,Pain Hustlers,2023-10-20,0,0,6.693,391,42.752,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[818]
800815,The Pale Blue Eye,2022-12-22,72000000,0,6.875,1596,29.778,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[818, 1442, 703, 5340, 6165, 9826, 15032, 156174, 157132, 159952, 275599, 296659]"
602832,Pink Skies Ahead,2020-10-18,0,0,6.0,10,10.793,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",[209507]
563714,Puppy Love,2020-06-28,0,0,4.6,5,2.423,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
770684,The Retaliators,2022-09-08,0,0,6.288,40,8.411,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[586, 641, 1499, 5570, 3688, 9748, 9826, 11181, 13006, 157513, 173224, 175522, 193551, 207317, 252472, 268561, 278235, 321233]"
866346,The Retirement Plan,2023-08-24,0,0,6.496,131,43.873,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8758, 11578, 161194, 181068, 212874, 240303]"
779782,The School for Good and Evil,2022-10-19,0,0,7.082,1092,74.069,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[3884, 10873, 246466, 269233, 296608]"
